application_date,age,annual_income,credit_score,employment_status,education_level,experience,loan_amount,loan_duration,marital_status,number_of_dependents,home_ownership_status,monthly_debt_payments,credit_card_utilisation_rate,number_of_open_credit_lines,number_of_credit_inquiries,bankruptcy_history,loan_purpose,previous_loan_defaults,payment_history,length_of_credit_history,savings_account_balance,checking_account_balance,total_assets,total_liabilities,monthly_income,utility_bills_payment_history,job_tenure,net_worth,base_interest_rate,interest_rate,monthly_loan_payment,debt_to_income_ratio,total_debt_to_income_ratio,loan_approved,risk_score,employment_stability,low_employment_risk,employment_tenure_squared,recent_job_change,high_debt_burden,debt_to_assets_ratio,net_worth_risk,financial_cushion,savings_to_loan_ratio,good_payment_history,new_credit_user,credit_seeking_behavior,high_card_utilisation,number_open_accounts_risk,excellent_credit,very_good_credit,good_credit,fair_credit,poor_credit,home_owner,mortgaged_home,renting,above_median_income,monthly_surplus,insufficient_income_buffer,has_dependents,high_dependent_burden,single_with_dependents,education_score,advanced_degree,long_term_loan,large_loan_amount,loan_to_income_ratio,risky_loan_purpose,financial_stress_score,multiple_risk_factors,bankruptcy_flag,previous_defaults,default_history,utility_payment_risk,risky_behavior_cluster,young_borrower,retirement_age,married
2022-09-12,42,49667,572,0,3,21,17082,48,3,3,3,325,0.2504350761974984,2,2,0,0,0,94,29,8721,1852,46369,52225,4138.916666666667,0.9125804732699884,10,7466,0.1874364597739867,0.1826848519210127,504.1834429977904,0.0785039956520863,0.2002898873965555,1,1.8655996293599288,1,1,100,0,0,1.1262669829631227,0,10573,0.6189193935491424,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3813.916666666667,0,1,1,0,1,0,1,0,0.3439236530562938,0,0,0,0,0,0,0,0,0,0,0
2022-09-12,35,15000,558,0,3,14,23198,36,1,0,3,208,0.538702921357737,2,1,0,0,0,96,16,1641,390,102670,78401,1250.0,0.5170576677661374,5,24269,0.1905129661133192,0.173689405998715,831.3377639149393,0.1662669864108713,0.8308055666786086,1,2.568459280291262,1,1,25,0,0,0.7636138734404068,0,2031,0.08754687702056123,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1042.0,0,0,0,0,1,0,0,0,1.5464302379841344,0,1,0,0,0,0,1,0,0,0,1
2022-09-15,30,16088,565,0,1,5,25641,48,1,3,0,206,0.2257057557626762,4,1,0,0,0,97,21,1127,800,79799,9004,1340.6666666666667,0.8336027573068746,5,70795,0.1910379967277781,0.178879952299409,751.7044942469843,0.1535403726708074,0.7138170143455783,0,2.829122978970589,1,1,25,0,0,0.11283208020050126,0,1927,0.0751501442945168,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1134.6666666666667,0,1,1,0,3,0,1,0,1.593697557337311,0,1,0,0,0,0,0,0,0,0,1
2022-09-16,41,21953,534,0,0,19,17017,48,1,0,1,105,0.6899781257526925,4,0,0,1,0,93,22,719,1093,19047,2171,1829.4166666666667,0.98915270398941,4,16876,0.2064355067216023,0.1817816763553729,501.4600512462216,0.0573639881629865,0.3313234971524998,1,2.017276143777844,1,0,16,0,0,0.11397522049559008,0,1812,0.10647549653308262,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1724.4166666666667,0,0,0,0,2,0,1,0,0.7751207069326774,1,1,0,0,0,0,0,0,0,0,1
2022-09-18,27,53097,551,0,0,2,210397,360,0,2,1,309,0.1179439646619697,10,1,1,3,1,93,21,4106,2010,24747,15395,4424.75,0.9014489727028846,7,9352,0.3025641890635243,0.25,4385.890912841682,0.0698186748008812,1.0608124979589182,0,6.750603072630133,1,1,49,0,0,0.6220704703410377,0,6116,0.02906871738324509,1,1,0,0,1,0,0,0,0,1,0,0,0,0,4115.75,0,1,0,0,2,0,1,1,3.9624279633884516,0,1,0,1,1,1,0,0,1,0,0
2022-09-18,18,33974,462,0,1,0,100827,360,2,2,2,349,0.0361458320067161,5,1,0,3,0,88,22,8951,466,161960,12207,2831.1666666666665,0.6419352782408306,2,149753,0.346880292843456,0.25,2101.8181013469216,0.1232272112046136,0.8653509449821415,1,4.100570795870167,0,0,4,0,0,0.07536999648063422,0,9417,0.09339667552663942,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2482.1666666666665,0,1,0,1,3,0,1,1,2.967682119205298,0,1,0,0,0,0,1,0,1,0,0
2022-09-19,45,129655,587,0,4,18,15546,24,1,4,3,714,0.6457232274914045,5,1,0,1,0,93,9,8278,2763,152805,17405,10804.583333333334,0.6163855462936224,4,135400,0.1719129057432374,0.1579984805122387,759.6946214000461,0.0660769509589949,0.1363826991971785,1,1.7737686879078298,1,0,16,0,0,0.11390259544782273,0,11041,0.7101691644690294,1,1,0,0,0,0,0,0,0,1,0,0,1,1,10090.583333333334,0,1,1,0,4,1,0,0,0.11990189424322824,1,1,0,0,0,0,1,0,0,0,1
2022-09-19,50,19890,470,0,1,30,127838,180,1,1,3,262,0.3788626431150237,1,0,0,3,0,99,23,238,240,101615,4612,1657.5,0.9238217814877484,5,97003,0.2829396317346729,0.25,2730.017460167849,0.1579740729574917,1.8040503226818507,0,5.756738727602352,1,1,25,0,0,0.04538655329869312,0,478,0.0037390780591212386,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1395.5,0,1,0,0,3,0,1,1,6.426926750791815,0,1,0,0,0,0,0,0,0,0,1
2022-09-23,18,27924,534,0,0,0,7273,24,1,0,0,378,0.401102222258236,4,2,0,4,0,100,17,46,136,121658,14691,2327.0,0.8531824455075404,1,106967,0.1982230154063867,0.1900357299241724,366.6344985718037,0.1623711340206185,0.3198601797988847,1,1.5369228657965952,0,0,1,0,0,0.12075555445959608,0,182,0.02502062139125653,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1949.0,0,0,0,0,2,0,0,0,0.26044762757385853,1,1,0,0,0,0,0,0,1,0,1
2022-09-27,27,112242,503,0,1,2,20362,72,2,3,0,1404,0.1016133910850359,3,0,0,0,0,91,9,8605,5593,14229,10216,9353.5,0.7014178916160633,5,4013,0.2299803687018876,0.2491509012546192,547.43436896014,0.1500881928483617,0.2086091580480132,1,1.7804173458445742,1,1,25,0,0,0.7179198875614898,0,14198,0.6972450031920641,1,1,0,0,0,0,0,0,0,1,0,1,0,1,7949.5,0,1,1,1,3,0,1,0,0.1814099765686947,0,1,0,0,0,0,0,0,1,0,0
2022-09-27,47,45412,554,0,3,26,27666,180,2,1,3,863,0.2328159150808247,2,2,0,2,0,92,18,884,801,9337,7861,3784.3333333333335,0.8646381845463366,4,1476,0.2405569989115576,0.2316877929600058,551.8110952677173,0.2279852060584712,0.373761296742088,1,2.7665307925041893,1,0,16,0,0,0.8418290854572713,0,1685,0.06090288068818448,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2921.3333333333335,0,1,0,1,1,0,1,0,0.6092088168586087,0,1,0,0,0,0,0,0,0,0,0
2022-09-27,64,82470,525,0,3,39,191484,360,0,0,0,556,0.3599389456052643,4,2,0,3,0,100,14,3895,352,32024,3993,6872.5,0.6993507415521653,3,28031,0.3155406411888883,0.25,3991.6345554099,0.0808903760820542,0.6616184702713174,1,1.5047171313315135,1,0,9,0,0,0.12468384074941452,0,4247,0.022179282972556596,1,1,0,0,0,0,0,0,0,1,0,1,0,1,6316.5,0,0,0,0,1,0,1,1,2.321834341768622,0,1,0,0,0,0,1,0,0,0,0
2022-09-27,40,28031,573,2,0,17,8069,24,2,1,3,216,0.4144100335922284,0,1,0,4,0,94,4,651,920,135762,14132,2335.9166666666665,0.7696321501075511,6,121630,0.178748977190316,0.1632345704794313,396.3315442563263,0.0924294832935135,0.2620254085182012,1,2.394441336876368,1,1,36,0,0,0.10409316234909365,0,1571,0.1946716232961586,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2119.9166666666665,0,1,0,1,2,0,0,0,0.287849600456621,1,1,0,0,0,0,0,0,0,0,0
2022-09-29,31,33689,568,0,4,9,22699,60,1,0,1,279,0.2872158863856958,3,1,0,1,1,95,15,728,517,47954,69782,2807.4166666666665,0.8392778667581628,4,10979,0.1935075300508673,0.2059992296750281,608.9867784351223,0.0993442331088098,0.3161876900157701,0,3.2032324158259877,1,0,16,0,0,1.4551558752997602,0,1245,0.05484581497797357,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2528.4166666666665,0,0,0,0,4,1,1,0,0.6737607598693974,1,1,0,0,1,1,0,0,0,0,1
2022-10-02,37,38967,537,0,3,16,7874,36,1,0,2,267,0.0723808554233902,2,2,0,4,0,94,4,946,95,44005,15284,3247.25,0.9263336990387474,1,28721,0.2007428621159234,0.2266409331265515,303.4235192029911,0.0821981066728238,0.1756094879405806,1,2.504727767050665,0,0,1,0,0,0.3473162750534018,0,1041,0.1321904761904762,1,1,0,0,0,0,0,0,0,1,1,0,0,0,2980.25,0,0,0,0,1,0,0,0,0.2020632313693287,1,1,0,0,0,0,0,0,0,0,1
2022-10-02,56,37713,562,0,3,35,11588,36,2,1,2,349,0.0709877947235889,6,2,0,1,0,99,5,1002,183,974245,3334,3142.75,0.5770115499296122,3,970911,0.1883394529128336,0.1667419348650177,411.2672724105887,0.111013916500994,0.2418345200510818,1,1.595062860382482,1,0,9,0,0,0.003422133629493988,0,1185,0.10225213564587109,1,1,0,0,1,0,0,0,0,1,1,0,0,0,2793.75,0,1,0,1,1,0,0,0,0.3072599034841173,1,1,0,0,0,0,1,0,0,0,0
2022-10-03,32,15000,506,0,3,5,82098,360,1,0,0,68,0.5445749700270389,7,1,0,3,0,100,26,1943,163,73964,111389,1250.0,0.6023153125661379,6,3216,0.3248289202787745,0.25,1711.397368605429,0.0543565147881694,1.42237999089163,0,5.234241966127085,1,1,36,0,0,1.505969039410532,0,2106,0.025651956783882872,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1182.0,0,0,0,0,1,0,1,0,5.472835144323712,0,0,0,0,0,0,1,0,0,0,1
2022-10-03,30,41260,582,0,4,7,24984,36,0,1,0,322,0.2877085969516536,6,0,0,0,0,97,4,3821,977,49075,3714,3438.333333333333,0.9269483429677452,6,45361,0.1785315077309446,0.184729327876334,909.1698592424668,0.0936227951153324,0.3579675884597209,1,2.257304701363595,1,1,36,0,0,0.07567853940826473,0,4798,0.1920352211326796,1,1,0,0,1,0,0,0,0,1,0,1,0,0,3116.333333333333,0,1,0,0,4,1,0,0,0.6055112576040329,0,1,0,0,0,0,0,0,0,0,0
2022-10-04,34,83977,561,0,1,10,34516,36,1,1,0,297,0.2235307860169665,4,0,1,0,0,95,24,1309,3545,38781,19695,6998.083333333333,0.5980015066399016,5,19086,0.1891123018088198,0.1877020413550992,1261.212568427999,0.0424341282787031,0.2226309495426304,1,2.8679602288796566,1,1,25,0,0,0.5078386880511577,0,4854,0.14062635802647971,1,0,0,0,0,0,0,0,0,1,0,1,0,1,6701.083333333333,0,1,0,0,3,0,0,0,0.4110124080116221,0,0,0,1,0,1,1,0,0,0,1
2022-10-04,28,59655,585,0,3,7,15008,60,1,3,1,260,0.3294881987521086,1,3,0,2,0,96,9,1066,2433,107966,11691,4971.25,0.8410671773811467,5,96275,0.184904101325039,0.2040154839456262,400.98083263668974,0.0522902106692141,0.1329339499495579,1,1.7852710852635147,1,1,25,0,0,0.10828308649865237,0,3499,0.23312679059231128,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4711.25,0,1,1,0,1,0,1,0,0.25157570068392116,0,2,0,0,0,0,0,0,1,0,1
2022-10-06,41,58770,567,0,1,20,13960,12,1,4,3,598,0.5820777084792639,6,2,1,4,0,99,11,4481,2061,89813,11629,4897.5,0.8314433497765195,3,78184,0.1778860057517471,0.1856063035550069,1283.5803384655765,0.1220781872001633,0.3841135732296777,1,3.586074681425736,1,0,9,0,0,0.12947870042532345,0,6542,0.4685910751378841,1,1,0,0,1,0,0,0,0,1,0,0,1,0,4299.5,0,1,1,0,3,0,0,0,0.2375321161797485,1,1,0,1,0,1,0,0,0,0,1
2022-10-08,59,41370,528,0,1,34,18418,48,1,0,3,264,0.5085842846238966,5,0,0,0,0,98,14,6185,767,63278,12517,3447.5,0.8832272330477984,6,50761,0.2094552845048798,0.2166958912352998,576.9801924630359,0.0765550239234449,0.2438684043679965,0,2.7765524639908508,1,1,36,0,0,0.19780653929423664,0,6952,0.377436342906781,1,1,0,0,0,0,0,0,0,1,0,0,1,0,3183.5,0,0,0,0,3,0,1,0,0.44519107587440476,0,1,0,0,0,0,0,0,0,0,1
2022-10-14,43,34058,603,0,1,23,16608,48,1,3,1,340,0.5505315787228446,3,2,0,1,0,96,27,5014,3660,20062,38195,2838.1666666666665,0.8877333072977929,3,10982,0.1719294249990247,0.1381154192959555,452.2696216053636,0.1197534487819195,0.2790500575070256,1,2.254799037117717,1,0,9,0,0,1.9037531774909036,0,8674,0.5222469745318803,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2498.1666666666665,0,1,1,0,3,0,1,0,0.4876244164538008,1,0,0,0,0,0,0,0,0,0,1
2022-10-15,36,88630,513,0,3,14,14117,36,0,4,0,560,0.3412518671439107,3,1,0,4,0,96,12,1696,3426,95139,19810,7385.833333333333,0.7563517505280363,6,75329,0.2128888014644888,0.2003341787037617,524.8787115660643,0.0758105638410685,0.1468665478982059,1,1.9161380691960157,1,1,36,0,0,0.20821946605003153,0,5122,0.36279926335174956,1,1,0,0,0,0,0,0,0,1,0,1,0,1,6825.833333333333,0,1,1,0,1,0,0,0,0.15927835633130621,1,1,0,0,0,0,0,0,0,0,0
2022-10-15,36,39010,585,0,4,13,162471,240,1,2,3,479,0.2636531749599181,2,0,0,3,0,94,18,5475,935,28840,52096,3250.833333333333,0.8504435049474627,6,6462,0.2454995652395532,0.2252966058037692,3085.879168755309,0.1473015222182358,1.0962674907760674,1,4.139339111164262,1,1,36,0,0,1.8063173953746403,0,6410,0.0394529518932493,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2771.833333333333,0,1,0,0,4,1,1,1,4.164748404296224,0,1,0,0,0,0,0,0,0,0,1
2022-10-16,21,47075,528,0,0,0,13729,60,1,5,0,295,0.4691280160167561,1,0,0,1,0,94,12,415,1592,24740,223034,3922.9166666666665,0.8478212805624712,4,9069,0.2133818346246905,0.2156298741205936,375.7766721684309,0.0751799859833924,0.170945697666472,1,1.852893485862017,1,0,16,0,0,9.014752839416353,0,2007,0.14617625637290604,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3627.9166666666665,0,1,1,0,2,0,1,0,0.2916348032967967,1,1,0,0,0,0,0,0,1,0,1
2022-10-17,50,64034,606,0,1,28,37800,48,1,1,0,170,0.1473229390547892,3,0,0,0,1,92,9,2728,824,52613,44276,5336.166666666667,0.5571528165486875,10,8337,0.170635022709071,0.189515149358648,1129.257584797382,0.0318521062985978,0.2434358276483868,0,3.2722221252475334,1,1,100,0,0,0.8415250693731706,0,3552,0.09396576810137298,1,1,0,0,0,0,0,0,0,1,0,1,0,0,5166.166666666667,0,1,0,0,3,0,1,0,0.590302178496135,0,1,0,0,1,1,1,0,0,0,1
2022-10-17,39,92113,523,0,3,16,8838,24,1,3,3,728,0.3010245630094704,3,0,0,1,0,100,2,7824,1670,93262,41752,7676.083333333333,0.7010912949809036,3,51510,0.2037717322567652,0.2200646430670148,458.5273444684461,0.0948276797829036,0.1545544437842209,1,1.4067583725054773,1,0,9,0,0,0.44768021616289416,0,9494,1.0741034053625975,1,1,0,0,0,0,0,0,0,1,0,0,1,1,6948.083333333333,0,1,1,0,1,0,0,0,0.09594632737694596,1,1,0,0,0,0,0,0,0,0,1
2022-10-19,37,88404,577,0,0,13,89366,360,2,2,3,211,0.2077445699747986,4,1,0,3,0,90,19,577,211,91911,16102,7367.0,0.4240467777531633,7,75809,0.2893501266913751,0.25,1862.9045438718697,0.0286373507057546,0.2814745580716435,1,1.577608961483384,1,1,49,0,0,0.17518931151536252,0,788,0.008817572482012375,1,1,0,0,0,0,0,0,0,1,0,0,1,1,7156.0,0,1,0,1,2,0,1,0,1.0108704258808892,0,1,0,0,0,0,1,0,0,0,0
2022-10-21,78,29506,678,0,0,54,23698,48,2,1,3,100,0.3110482373573566,3,2,0,0,0,97,6,12486,384,922354,50970,2458.833333333333,0.8620047718511717,5,871384,0.134518297033035,0.1262370284676029,631.34095468901,0.0406531607832508,0.2973132141834853,1,1.2674366209904355,1,1,25,0,0,0.05526071848691664,0,12870,0.5430608886450905,1,1,0,0,0,0,0,0,1,0,0,0,1,0,2358.833333333333,0,1,0,1,2,0,1,0,0.8031314603314468,0,1,0,0,0,0,0,0,0,1,0
2022-10-21,43,25238,611,0,1,22,96751,360,1,2,2,114,0.0251175942381106,3,0,0,3,0,96,13,4964,2816,93205,27652,2103.1666666666665,0.5592506376963124,3,65553,0.2723699765706282,0.25,2016.850676142462,0.0541782178217821,1.0126815094538435,0,2.77647417583803,1,0,9,0,0,0.29667617964508725,0,7780,0.08041177443360344,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1989.1666666666665,0,1,0,0,3,0,1,0,3.8333927651650224,0,1,0,0,0,0,1,0,0,0,1
2022-10-22,30,64395,586,0,3,8,17006,36,2,1,1,274,0.1956881788259771,5,0,0,4,0,96,25,6418,1434,39991,12467,5366.25,0.5663351713006776,5,27524,0.1764353450757481,0.1955875747718088,628.1870221374226,0.0510503516698495,0.1680911122339042,1,1.297604176969006,1,1,25,0,0,0.3117373474694939,0,7852,0.4616922443699653,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5092.25,0,1,0,1,1,0,0,0,0.2640847257593639,1,0,0,0,0,0,1,0,0,0,0
2022-10-23,34,52815,553,0,1,9,17370,24,1,0,2,284,0.1097410416609225,3,1,0,1,0,95,15,1050,1128,30827,22231,4401.25,0.9023361891205068,8,8596,0.1889406393570254,0.216244542818391,897.905431953348,0.0645124652166505,0.2684775812262702,1,1.7496817172050112,1,1,64,0,0,0.721130141429869,0,2178,0.1253813827643774,1,1,0,0,0,0,0,0,0,1,1,0,0,0,4117.25,0,0,0,0,3,0,0,0,0.32887761284459255,1,1,0,0,0,0,0,0,0,0,1
2022-10-24,53,38977,494,0,3,29,114987,180,0,0,2,163,0.6423511970276374,1,1,0,3,1,96,23,1900,2031,45479,13758,3248.083333333333,0.797362434351807,2,31721,0.2709131457635187,0.25,2455.5806387171306,0.0501679961014645,0.8059444372670642,1,5.603755063943997,0,0,4,0,0,0.3025065963060686,0,3931,0.03418617594879466,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3085.083333333333,0,0,0,0,1,0,1,1,2.950048745446149,0,1,0,0,1,1,0,0,0,0,0
2022-10-24,41,67710,506,0,1,21,47492,12,1,2,0,236,0.149182343661126,5,0,0,4,0,100,24,7789,1859,41569,44349,5642.5,0.7460135083374081,6,5591,0.2086920844026854,0.2265329819287119,4459.930033864815,0.0418180207318153,0.8320953369123442,1,2.80524608963195,1,1,36,0,0,1.0668510945393312,0,9648,0.20314572673867728,1,0,0,0,0,0,0,0,0,1,0,1,0,1,5406.5,0,1,0,0,3,0,0,0,0.7013926836112301,1,0,0,0,0,0,0,0,0,0,1
2022-10-25,22,61171,534,0,4,0,46646,60,2,2,0,934,0.4066824776030049,4,1,0,2,0,97,2,1038,534,299659,5256,5097.583333333333,0.5013390036066095,6,294403,0.2106875909738814,0.1943740785034802,1221.277316239348,0.1831881404965431,0.4227208177904348,1,1.8082574328472445,1,1,36,0,0,0.017539878528999533,0,1572,0.03369991639333719,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4163.583333333333,0,1,0,1,4,1,1,0,0.7625384162688812,0,1,0,0,0,0,1,0,1,0,0
2022-10-29,51,64081,644,0,1,32,13233,24,1,1,0,322,0.137820851877261,5,1,0,1,0,97,29,2792,1259,23528,20440,5340.083333333333,0.7802537003843322,7,3088,0.143372636138643,0.1283443003775893,628.0923089017977,0.0602873948793159,0.177883820492434,1,1.126546628922032,1,1,49,0,0,0.8687152025160441,0,4051,0.30610548586972947,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5018.083333333333,0,1,0,0,3,0,0,0,0.20650104553540777,1,0,0,0,0,0,0,0,0,0,1
2022-10-29,31,90222,627,0,1,8,198613,360,2,1,3,208,0.4339079043978638,4,1,0,3,0,97,25,11702,556,39667,48874,7518.5,0.7908565563963132,2,1328,0.2645497796303907,0.25,4140.244166372263,0.0276614136578229,0.5782624065924946,1,1.2081509240503878,0,0,4,0,0,1.232076232731673,0,12258,0.061717703686547776,1,0,0,0,0,0,0,0,0,1,0,0,1,1,7310.5,0,1,0,1,3,0,1,1,2.2013566385511454,0,0,0,0,0,0,0,0,0,0,0
2022-10-29,62,7976,667,2,1,36,23801,36,1,0,0,134,0.3968242266850915,2,2,0,0,0,94,16,200,395,324564,71258,664.6666666666666,0.9079676710562076,8,253306,0.1360193812224356,0.1491818588429767,824.1162224961148,0.2013019529293941,1.4393333337447896,0,3.47864683624245,1,1,64,0,0,0.21954924283271457,0,595,0.024997899336190236,1,1,0,0,0,0,0,0,1,0,0,1,0,0,530.6666666666666,1,0,0,0,3,0,0,0,2.9837031465463206,0,2,0,0,0,0,0,0,0,0,1
2022-10-30,52,155282,510,0,0,31,11288,36,1,1,0,574,0.3189154213566516,2,1,0,1,0,95,6,11300,1290,147622,16855,12940.166666666666,0.9610970872624628,6,130767,0.2143328960198154,0.1690533931237204,401.9163990586623,0.0443545790564992,0.0754117788755776,1,1.3397958344220628,1,1,36,0,0,0.11417597528840356,0,12590,1.1152449286916468,1,1,0,0,0,0,0,0,0,1,0,1,0,1,12366.166666666666,0,1,0,0,2,0,0,0,0.07269308295177193,1,1,0,0,0,0,0,0,0,0,1
2022-10-30,34,36169,609,0,4,13,172225,240,2,3,3,164,0.0916308699986978,1,0,0,3,0,98,14,326,1757,32756,46310,3014.083333333333,0.7634845437379439,5,7540,0.2335141407117006,0.25,3613.652934151427,0.0543931897957491,1.2529182501815077,0,3.756195768719917,1,1,25,0,0,1.4137436273162989,0,2083,0.012094573409357472,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2850.083333333333,0,1,1,1,4,1,1,1,4.761542714957147,0,1,0,0,0,0,0,0,0,0,0
2022-11-02,55,80073,623,0,3,31,23470,48,2,3,0,806,0.1775916541279029,4,2,0,0,1,94,19,1626,922,377408,67222,6672.75,0.9200259704750812,10,310186,0.1620158802238804,0.1757729317864709,684.2579536139297,0.1207716800899044,0.2233014352671181,1,2.680928708393946,1,1,100,0,0,0.17811445937961204,0,2548,0.10855949895615867,1,1,0,0,0,0,0,0,0,1,0,1,0,1,5866.75,0,1,1,1,1,0,1,0,0.2931038789120064,0,1,0,0,1,1,0,0,0,0,0
2022-11-03,40,156978,640,1,1,21,47753,48,2,2,3,806,0.099812535111058,3,1,0,0,0,96,15,4946,1321,8961,18775,13081.5,0.738629325707992,2,10218,0.1536934545280085,0.1481918354725053,1324.6289245918051,0.0616090196827823,0.1628609917517145,1,0.341036412881796,0,0,4,0,0,2.094956482927918,0,6267,0.13123507978389246,1,1,0,0,0,0,0,0,0,1,0,0,1,1,12275.5,0,1,0,1,3,0,1,0,0.30419992483070984,0,1,0,0,0,0,0,0,0,0,0
2022-11-04,50,25134,645,0,1,29,77099,240,2,5,0,99,0.0359693829594884,1,1,0,3,1,100,18,2192,431,48048,88937,2094.5,0.860728219816325,4,8880,0.2153132146398878,0.1589991763387312,1066.8594940847615,0.0472440944881889,0.5563633949342695,1,3.025278965659711,1,0,16,0,0,1.8509646402630648,0,2623,0.034020752269779506,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1995.5,0,1,1,1,3,0,1,0,3.0673960612691467,0,1,0,0,1,1,0,0,0,0,0
2022-11-05,45,33152,530,0,0,21,21253,48,2,3,0,292,0.3828227480047501,2,1,0,0,0,94,12,858,917,53188,15291,2762.6666666666665,0.9011239297612672,6,37897,0.2084910750979831,0.2264550516268626,677.0687545678285,0.1056567362199975,0.3506460334945707,1,2.522385565862369,1,1,36,0,0,0.28748425426309954,0,1775,0.08351369154041592,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2470.6666666666665,0,1,1,1,2,0,1,0,0.6410581244532924,0,1,0,0,0,0,0,0,0,0,0
2022-11-06,29,82981,416,0,0,8,6385,12,3,0,1,1041,0.5848725459303241,3,0,0,4,0,96,2,4910,476,100085,5917,6915.083333333333,0.6659122768414842,5,94168,0.2531904658433186,0.25,606.8572378400625,0.150518718446134,0.2382645145262943,1,2.566041648930142,1,1,25,0,0,0.059119157524528905,0,5386,0.8434074538051989,1,1,0,0,0,0,0,0,0,1,0,0,0,1,5874.083333333333,0,0,0,0,2,0,0,0,0.07694439758019811,1,1,0,0,0,0,1,0,1,0,0
2022-11-08,32,91420,514,0,0,10,219260,360,1,1,3,844,0.8020155003830781,3,1,0,3,0,96,26,2399,1042,26667,10387,7618.333333333333,0.835687030682071,4,16280,0.3210745045200034,0.25,4570.6471173527525,0.1107708460932715,0.7106457849356137,1,2.7192064526148574,1,0,16,0,0,0.3894930253487326,0,3441,0.01569362540533884,1,0,0,1,0,0,0,0,0,1,0,0,1,1,6774.333333333333,0,1,0,0,2,0,1,1,2.3983548637621555,0,1,0,0,0,0,0,0,0,0,1
2022-11-13,52,54928,596,0,4,28,163460,300,0,0,1,113,0.507930508377355,3,0,0,3,1,98,25,1686,1171,31609,19202,4577.333333333333,0.9240548045459324,5,12407,0.260001082427189,0.25,3412.4411173916387,0.0246814706953039,0.7700271825391275,1,4.023038286075041,1,1,25,0,0,0.6074659917747548,0,2857,0.017478175222224262,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4464.333333333333,0,0,0,0,4,1,1,1,2.9758415408982506,0,0,0,0,1,1,0,0,0,0,0
2022-11-15,35,29784,517,0,4,12,25107,36,1,1,0,120,0.3361885325788601,4,0,0,2,0,97,20,5429,2180,40862,48191,2482.0,0.8313868269796766,7,6954,0.2110327354498593,0.2036173719929968,937.7001152138092,0.0483286347160692,0.425976687560938,0,2.846446436062673,1,1,49,0,0,1.1793309350757408,0,7609,0.3030508204556317,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2362.0,0,1,0,0,4,1,0,0,0.8429410777236864,0,1,0,0,0,0,0,0,0,0,1
2022-11-16,35,72486,461,0,1,12,20489,36,1,3,0,524,0.1438757357607545,5,2,0,1,0,94,24,1197,111,42539,5516,6040.5,0.8100315432886596,3,37023,0.2389819230603082,0.2239438247757829,786.6706670188038,0.0867334271290242,0.2169445778397424,1,2.503906235943421,1,0,9,0,0,0.12966619652092148,0,1308,0.06383601756954611,1,0,0,0,0,0,0,0,0,1,0,1,0,1,5516.5,0,1,1,0,3,0,0,0,0.28265757997985846,1,0,0,0,0,0,0,0,0,0,1
2022-11-16,28,87004,612,0,1,6,19349,60,2,0,3,543,0.3351827304758101,5,0,0,1,0,95,16,9701,3090,544066,22527,7250.333333333333,0.9384794653820436,2,521539,0.1714676119246144,0.1957407108922634,508.05536994008855,0.074882780178358,0.1449464976473414,1,0.971742687825484,0,0,4,0,0,0.041404826979030154,0,12791,0.6610335917312662,1,1,0,0,0,0,0,0,0,1,0,0,1,1,6707.333333333333,0,0,0,0,3,0,1,0,0.2223895178438021,1,1,0,0,0,0,0,0,1,0,0
2022-11-20,45,30948,636,0,4,22,8806,24,2,3,1,185,0.5360525656279068,4,0,0,1,0,95,27,1613,404,281174,99931,2579.0,0.6772062633384236,4,181243,0.1472708255347014,0.118333398363546,413.8439650508777,0.0717054263565891,0.2321100639732084,1,1.5883375289005723,1,0,16,0,0,0.35540499688805904,0,2017,0.22902236857045533,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2394.0,0,1,1,1,4,1,0,0,0.28453261817829334,1,0,0,0,0,0,1,0,0,0,0
