ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilisationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,DebtToIncomeRatio,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2023-01-17,54,65800,560,Employed,Doctorate,31,100074,360,Married,1,Own,275,0.6762958981432938,4,1,0,Home,0,93,8,1689,1766,46307,9952,5483.333333333333,0.8926793332079127,7,36355,0.29787841879596516,0.25,2086.1212242176384,0.0501428310946332,0.43052110087235856,1,2.7592934687593544
2023-01-17,58,38174,552,Employed,Associate,36,60000,360,Single,0,Other,180,0.4418981627415285,6,1,0,Home,0,95,11,1181,406,17134,19044,3181.1666666666665,0.750255032399217,4,3808,0.301750529126933,0.25,1250.7471816161872,0.05656523333158749,0.44961415648128233,0,2.0567355566125225
2023-01-18,51,69080,562,Employed,High School,26,16938,12,Single,1,Mortgage,348,0.4736561510858577,2,1,0,Debt Consolidation,0,95,9,6439,6536,20356,6490,5756.666666666667,0.4231008512606552,8,13866,0.1804343434836466,0.18091239930348454,1553.6113016841605,0.06044115092919585,0.3302746427981521,1,0.6537786559093413
2023-01-18,34,20904,493,Employed,Bachelor,12,86818,240,Married,1,Mortgage,204,0.16413243750378317,3,1,0,Home,0,99,11,109,802,30658,125996,1742.0,0.6925793779515774,7,6913,0.2913428951926759,0.25,1821.6293827095867,0.11703958691910499,1.1621511088408414,0,4.4664203418339214
2023-01-20,44,24925,549,Employed,Associate,24,115853,360,Married,0,Mortgage,190,0.21932621659373214,4,0,0,Home,0,95,24,1522,945,145540,19299,2077.0833333333335,0.7058834569737997,4,126241,0.30341502151416766,0.25,2415.0468871963353,0.09143040461964148,1.25358153131315,0,4.322399839300467
2023-01-25,39,53434,581,Employed,High School,17,23397,48,Divorced,3,Own,352,0.34342294611958396,2,1,0,Other,0,97,25,1153,560,87211,11255,4452.833333333333,0.836683313022497,6,75956,0.1830151014569019,0.17446338895662417,680.5363609831411,0.07903304269730195,0.231830938363913,1,1.1615397410150239
2023-01-26,29,7436,490,Unemployed,High School,6,6527,24,Married,0,Mortgage,227,0.6715056110436749,3,2,0,Debt Consolidation,0,98,23,1082,3647,22941,8492,619.6666666666666,0.9623354355135209,1,14449,0.220195963974161,0.23696338415263052,344.10121141436855,0.3657357679914071,0.9201415865967271,0,3.809635431993132
2023-01-27,43,21002,599,Employed,Associate,18,12967,12,Married,1,Own,195,0.22585623994240625,3,2,0,Debt Consolidation,0,94,26,1546,259,722636,112883,1750.1666666666667,0.7913328849326345,9,609753,0.16186756001585387,0.15287351674158364,1172.1384906486321,0.11135433520510135,0.7807015269717134,0,3.422601477731251
2023-01-27,25,43338,616,Employed,Master,1,21485,36,Married,2,Mortgage,264,0.38841668816416336,2,4,0,Debt Consolidation,0,99,13,429,407,32397,22161,3611.5,0.7698526115595372,6,10236,0.16149378920980664,0.16865292308129226,764.5592311057114,0.07307958477508651,0.28472227850677134,1,0.5838267491372684
2023-01-28,54,41436,589,Employed,Bachelor,33,14772,48,Married,0,Own,174,0.36163948968418397,3,0,1,Debt Consolidation,0,99,14,1723,1612,14408,91621,3453.0,0.5759506053222673,5,3292,0.17890013911733038,0.18357200111619437,436.68958813545277,0.05037637521713955,0.17680648179949415,1,4.218807381226779
2023-01-28,34,38345,604,Employed,Doctorate,7,173605,240,Single,3,Mortgage,179,0.075896222555154,4,0,0,Home,0,90,9,2338,894,22876,27326,3195.4166666666665,0.6431300600202957,9,4397,0.23601613591070575,0.24382804724282758,3555.946323878246,0.0560002085668848,1.1684791794597844,1,3.5239805891008156
2023-01-31,42,74214,500,Employed,High School,19,33486,120,Married,2,Mortgage,251,0.09925257850295958,3,0,0,Education,1,98,3,4229,628,84351,41336,6184.5,0.7378910818302468,5,43015,0.24760472814569925,0.2298422168322613,714.7220182972274,0.040578772936706815,0.15612675099785422,1,3.210110114119535
2023-02-03,43,76247,492,Employed,High School,18,16152,72,Single,0,Rent,577,0.5120803258184758,3,3,0,Auto,0,100,22,3521,13157,25678,27785,6353.916666666667,0.9551423385457818,4,6548,0.23542246526747843,0.25,435.08928499999536,0.09079584049095844,0.1592608271810533,0,1.9471879670478591
2023-02-05,36,39964,609,Employed,High School,14,27123,72,Married,3,Rent,183,0.44601708372387094,2,0,0,Auto,0,95,6,615,2035,150656,6686,3330.3333333333335,0.6044267952931596,8,143970,0.17705204355595092,0.18247540865970188,622.4172905349067,0.054932959775865514,0.24177024931005803,1,1.811120171021941
2023-02-05,47,29971,477,Employed,High School,23,19856,24,Married,1,Own,165,0.2548635335832836,5,1,0,Debt Consolidation,0,98,14,537,577,8584,81643,2497.5833333333335,0.7201338710081276,2,7651,0.22697407796719676,0.25,1059.7449069822298,0.0660374212053497,0.49017572903934753,0,2.7555662213805454
2023-02-08,34,16556,505,Employed,High School,10,19538,48,Married,2,Other,151,0.13510841751087188,1,1,0,Auto,0,93,13,225,3630,117102,29748,1379.6666666666667,0.7354093799288025,10,87354,0.2209700419368036,0.2408721291538106,637.9170416869314,0.10936745533558667,0.571402975630322,1,3.7906176404798204
2023-02-11,50,120704,554,Employed,Bachelor,25,214398,300,Single,3,Own,1436,0.12351497971165787,2,0,0,Home,0,92,1,10963,5213,24879,12243,10058.666666666666,0.7556110819801868,5,12636,0.2810688985109972,0.25,4475.838435620535,0.1427482686636403,0.5876773685960969,0,2.3052096245738447
2023-02-13,23,63344,588,Employed,Master,0,104272,240,Married,3,Rent,711,0.061875992837334345,4,1,0,Home,0,95,28,2945,1201,182141,21815,5278.666666666667,0.815922526737708,2,160326,0.2438886919347071,0.24999655869529208,2187.822984268862,0.1346675926510512,0.549054167106925,1,1.6594504429971884
2023-02-14,41,35644,606,Self-Employed,Doctorate,17,112869,180,Single,1,Rent,244,0.349327201144583,3,2,0,Home,0,94,29,1766,6700,19490,32056,2970.3333333333335,0.720961934509033,2,1654,0.2149084979982374,0.24914188287746442,2402.8405899869767,0.08211801660309626,0.8907922111241788,0,3.6092269800160466
2023-02-14,63,69988,627,Employed,High School,41,16484,24,Married,0,Other,930,0.08267720589863614,2,3,0,Debt Consolidation,0,98,14,663,2597,83386,14743,5832.333333333333,0.9158324484544841,0,68643,0.1519275515388765,0.1296106749401886,783.3779969272221,0.15942857142857145,0.29372194233038096,1,0.1322518716734009
2023-02-15,27,43999,610,Employed,Master,6,12821,60,Divorced,0,Mortgage,113,0.12356846390916738,0,2,0,Education,0,97,12,2220,1562,161175,9747,3666.5833333333335,0.6085466787171836,4,151428,0.1723647294311368,0.1840125560373207,328.37419506864245,0.030810479198382222,0.12034469429969119,1,1.4451721327834357
2023-02-16,31,38464,555,Employed,Associate,8,17565,60,Married,3,Own,694,0.24959061674558025,3,0,1,Education,0,100,27,3783,501,24787,7720,3205.3333333333335,0.974069577091715,9,17067,0.19994343012361926,0.1996641129191136,465.0368512326179,0.2164466160723568,0.3614835797585875,0,4.732375466889108
2023-02-20,46,55332,547,Employed,High School,22,23401,180,Divorced,4,Mortgage,552,0.5136024979542286,4,0,0,Education,0,99,26,457,1116,36250,16994,4611.0,0.788821072193565,4,19256,0.24401514419194473,0.21910819937028228,444.39031057687026,0.1196877710320902,0.21604299882412623,1,1.9808006338343618
2023-02-20,42,35555,542,Employed,Master,20,7219,24,Widowed,0,Other,264,0.32938851319588824,6,2,0,Debt Consolidation,0,95,26,1086,452,27036,64304,2962.9166666666665,0.8434210375533286,4,8168,0.19422115255797173,0.18992231777315163,363.8725622092825,0.08907133016560295,0.21183880413055334,1,2.297307381821113
2023-02-21,44,47552,579,Employed,Bachelor,19,8826,24,Married,0,Mortgage,215,0.5200143460082715,3,0,0,Debt Consolidation,0,97,23,516,3852,115317,12064,3962.6666666666665,0.794266089303865,6,103253,0.17577139262125507,0.17606813052195072,438.9551949624672,0.05424270456647885,0.16498743460494505,1,1.195204605269461
2023-02-21,45,52943,617,Employed,High School,20,31311,60,Single,3,Rent,300,0.3849564700105819,4,1,0,Education,0,97,3,1815,203,134768,12546,4411.916666666667,0.8142236931331114,4,122222,0.16908793917240897,0.19147961375365014,814.7758806379118,0.06798224907940704,0.25261657195080617,1,1.1433302076078984
2023-02-24,47,5437,606,Unemployed,Associate,26,7952,36,Single,1,Rent,218,0.5428284799526022,2,3,0,Other,0,98,28,363,1289,5108,16422,453.0833333333333,0.8812587467319101,9,9035,0.1662453261237393,0.18031245510394703,287.60850656019215,0.48008808955771703,1.113470743021161,0,4.003779365498857
2023-02-24,53,67098,631,Employed,High School,32,16657,24,Married,0,Own,650,0.08714471374576882,4,2,0,Other,1,90,14,5125,535,67772,15486,5591.5,0.8059954928060801,5,52286,0.14993016146512383,0.13088938393829358,792.600162663792,0.11622708985248101,0.25795264419558195,1,3.1926369660542187
2023-02-25,44,22361,509,Unemployed,Bachelor,22,7539,24,Widowed,0,Rent,225,0.19522075705304795,3,1,0,Other,0,95,2,1382,405,49975,28794,1863.4166666666667,0.696484367092276,5,21181,0.21073199436525053,0.25,402.36789150579324,0.12068117820587315,0.33649553917979347,1,3.4116943591352467
2023-02-25,37,30969,485,Employed,Associate,14,11171,24,Married,1,Mortgage,151,0.24150575960666268,4,0,0,Debt Consolidation,0,100,23,5880,442,57179,19494,2580.75,0.8803297653336518,3,37685,0.22283029148176628,0.24860313161759726,595.430609073477,0.058487460056163454,0.2891180823369718,1,2.343113465014823
2023-02-26,48,23288,561,Employed,Doctorate,27,10566,24,Single,5,Mortgage,103,0.15854090681423325,3,1,0,Other,0,98,10,1151,265,181122,12945,1940.6666666666667,0.5221342767779718,4,168177,0.18481637280411026,0.18397212816638073,529.5281654214003,0.053047210300429186,0.3257655787578027,1,2.8522925998115505
2023-02-28,62,15000,565,Employed,High School,37,14235,48,Divorced,5,Mortgage,177,0.5193617000203749,3,1,0,Auto,0,97,4,1254,655,80628,25746,1250.0,0.6077620816350562,4,54882,0.19089088231165752,0.2030498941888416,435.4927153358285,0.14148681055155876,0.48960249027644165,0,2.1210976483606334
2023-03-01,38,38558,572,Employed,Associate,15,15277,36,Married,1,Mortgage,400,0.20776054951080536,3,1,0,Debt Consolidation,0,95,7,1152,736,21907,53611,3213.1666666666665,0.7398191339514045,6,8632,0.18340854229102535,0.18564014719739574,556.6321887789892,0.1244490536686544,0.2976299265062969,1,2.452311577430644
2023-03-02,28,26006,579,Employed,Associate,5,5434,12,Married,4,Own,183,0.46380793648622776,1,0,0,Other,0,96,17,450,256,56784,43038,2167.1666666666665,0.7399614793629385,11,13746,0.17165015369988884,0.1757425654897055,497.08872281696864,0.08440310554231686,0.3136699467216398,1,2.4498544197725245
2023-03-02,53,67759,670,Employed,Bachelor,33,7893,36,Married,0,Mortgage,1003,0.23631706651104167,6,0,0,Other,0,97,10,8148,1517,366613,15467,5646.583333333333,0.8950071545204148,6,351146,0.1342434645640557,0.1383362884587423,269.1266777211289,0.17759808767762023,0.22525151071481236,1,0.31947934040767423
2023-03-03,38,44326,532,Employed,Associate,18,9999,24,Divorced,3,Mortgage,318,0.13362676495075745,6,0,0,Debt Consolidation,0,94,24,8020,424,88732,39843,3693.8333333333335,0.8522621357730407,7,48889,0.19930258509299406,0.19289317122259136,505.4423917060322,0.08606612837746402,0.22286320313213012,1,2.2288557516522776
2023-03-03,18,18310,500,Employed,Bachelor,0,15193,60,Divorced,0,Rent,161,0.2205960183377443,0,1,0,Auto,0,97,2,1935,205,17442,22169,1525.8333333333333,0.9006298298003108,4,6639,0.22740716397301577,0.2120982128515852,412.81695333893697,0.10544700360222684,0.37582160463198583,0,2.6357326152668517
2023-03-05,50,19854,589,Employed,Master,32,138689,180,Divorced,3,Mortgage,225,0.5501399582104869,1,0,0,Home,1,97,24,1181,85,24813,13610,1654.5,0.6180120426546175,4,11203,0.2234599991264126,0.22663771902911292,2712.8398572343435,0.1359106010268801,1.7745936920775256,0,6.801905140207961
2023-03-05,33,59982,624,Employed,Master,8,18546,36,Married,1,Own,779,0.3646063958665985,4,2,0,Auto,0,95,24,1181,734,77405,3612,4998.5,0.9013346074422942,6,73793,0.15745701583247235,0.17845969625272304,669.0501635910143,0.1558155815581558,0.28963899661786463,1,1.0414950210352716
2023-03-06,38,51457,587,Employed,Master,16,11903,36,Married,0,Own,185,0.11984160540885648,1,2,0,Debt Consolidation,0,95,25,8411,1619,25730,29891,4288.083333333333,0.8946974957841762,5,2788,0.17584615743926824,0.1661468302970005,422.09533678067095,0.04313275952515107,0.14154430902811505,1,1.4468449698970947
2023-03-06,43,41633,572,Employed,Master,14,222145,300,Married,4,Mortgage,168,0.4167708221046137,5,1,0,Home,1,93,20,3878,829,20346,19262,3469.4166666666665,0.8065505409370984,4,1084,0.2720777725255875,0.25,4637.567184772823,0.04840917276984032,1.3847234053853734,0,5.520359525124081
2023-03-06,42,17933,525,Employed,Bachelor,15,26042,72,Divorced,0,Own,137,0.39117401352201575,3,1,0,Auto,0,100,15,7090,2114,76800,49047,1494.4166666666667,0.8818570393452712,0,27753,0.21904187607426498,0.2082059138504519,636.2283300599023,0.09161326274728336,0.517065475660007,0,2.7003520162171304
2023-03-09,48,82460,617,Self-Employed,Master,26,9035,60,Married,5,Mortgage,2826,0.22397372885888678,3,1,0,Education,0,98,12,1356,21591,175074,135976,6871.666666666667,0.8698097726809944,5,39098,0.16877724296939697,0.14433394220545193,212.2642102037884,0.4111941022407605,0.44207937872787684,0,1.0627955725455158
2023-03-10,34,110092,600,Employed,Associate,12,39271,36,Single,0,Rent,682,0.22932521396885408,4,2,0,Education,0,97,1,13613,1328,26924,9835,9174.333333333334,0.7018881366963341,7,17089,0.16964456676893447,0.20676506976070472,1473.0229279759865,0.07432972462399186,0.23487135013906701,1,1.576249897636371
2023-03-12,46,58604,585,Employed,Associate,22,3877,24,Married,0,Other,389,0.3661856329071347,3,1,0,Other,0,98,10,5296,489,20384,5856,4883.666666666667,0.7333250965256654,3,14528,0.17256576870895066,0.16384423093752187,190.54288087920554,0.07963695919202947,0.11864532841801669,1,2.331100939953591
2023-03-14,36,24326,574,Employed,Associate,10,14288,24,Married,3,Other,234,0.2407643186198668,4,2,0,Debt Consolidation,0,88,24,901,1445,35879,7209,2027.1666666666667,0.9867077002045513,10,28670,0.17839181132236726,0.17856315824823354,712.3240195519228,0.11537513353603418,0.4665908552314518,0,2.737397013273479
2023-03-14,48,49162,596,Employed,Associate,29,19373,48,Single,2,Other,565,0.3844234212708207,3,0,0,Debt Consolidation,0,100,9,10035,1319,60515,32639,4096.833333333333,0.7794542758938259,9,27876,0.17546792180999657,0.16294552309350796,551.9631790572375,0.13787774026924798,0.2725740868891457,1,2.6461554256744853
2023-03-14,47,21698,517,Employed,High School,28,18841,180,Married,1,Mortgage,175,0.22477137442588835,4,2,0,Education,0,89,27,1693,1297,122815,15799,1808.1666666666667,0.800130822097093,6,107016,0.2589609609249022,0.2456871512565371,396.0631297230346,0.09672961768770151,0.3156498183637224,1,3.003522856193999
2023-03-15,28,115961,593,Employed,Doctorate,7,29039,24,Single,0,Other,1466,0.3437474904187651,2,2,0,Debt Consolidation,0,99,14,2371,3317,131185,25441,9663.416666666666,0.4229938744268001,6,105744,0.16906910736723468,0.19896993934336946,1476.5023711997371,0.15169047968061533,0.3044676644942948,0,0.8735160445554007
2023-03-16,53,55651,515,Employed,Associate,29,124507,300,Single,2,Mortgage,216,0.25254768216613144,3,1,0,Home,0,97,9,2580,879,32866,18519,4637.583333333333,0.8351727766875677,3,14347,0.30043303131246263,0.25,2599.2463367373102,0.046565941469198575,0.6069194265642838,0,3.015104119827681
2023-03-19,33,15000,500,Employed,High School,10,190447,240,Single,1,Other,110,0.612879957101534,4,2,0,Home,0,93,22,346,272,72898,54777,1250.0,0.7266245196060749,5,18121,0.2880392836176019,0.25,3995.989898971327,0.08792965627498002,3.0,1,8.128195037114578
2023-03-19,49,47868,590,Employed,Bachelor,24,16991,36,Married,1,Mortgage,604,0.46970047190451414,4,1,0,Other,0,97,24,1563,1416,10394,22663,3989.0,0.6218087237412829,4,4223,0.17443512448101042,0.17016817615926777,605.9177152293331,0.15137844611528822,0.303237522613868,1,2.19421086722539
2023-03-20,44,67900,634,Employed,High School,24,7444,36,Single,2,Mortgage,482,0.1038791854699086,3,0,0,Debt Consolidation,0,98,24,7163,1055,42249,7349,5658.333333333333,0.7612746051685039,8,34900,0.15222882448627956,0.15838761836445214,261.11677062647686,0.08516904229002238,0.13130818187533458,1,0.7349962994474561
2023-03-24,62,34473,641,Employed,High School,44,10095,48,Married,2,Own,129,0.35703946156784805,3,1,0,Debt Consolidation,0,95,21,4838,2240,23733,9829,2872.75,0.847019549138877,1,13904,0.15280497364619527,0.13571583972289866,273.69620174934795,0.04488908220965637,0.14012916981273527,1,1.88540880907081
2023-03-24,37,37096,526,Employed,High School,13,12611,36,Divorced,4,Mortgage,135,0.019794118885707715,5,1,1,Auto,0,100,20,2415,193,14127,54315,3091.3333333333335,0.7956593236863124,5,7268,0.20636060100516626,0.2123835411933127,476.66500664585527,0.04365635442492185,0.1978004764403973,1,3.4761646568759215
2023-03-25,35,3598,568,Unemployed,Associate,14,12036,60,Divorced,2,Other,107,0.29649345466771276,3,0,0,Auto,0,92,10,422,1107,187863,12647,299.8333333333333,0.7169077294514453,4,175216,0.19334893512959492,0.21352663663438187,328.0065101496734,0.3556786703601108,1.446005019888111,0,4.947360379916447
2023-03-25,39,58813,610,Employed,Associate,21,44741,60,Divorced,1,Mortgage,415,0.31110335262978506,5,1,0,Education,0,93,10,4495,173,16911,40718,4901.083333333333,0.8482584852975243,3,7438,0.17267716698419294,0.20146220409396204,1189.0058840636286,0.08465788355291118,0.3272090201234772,0,1.5374100667777943
2023-03-26,36,31936,621,Self-Employed,Bachelor,13,171784,240,Married,1,Own,284,0.10713318722180647,4,0,0,Home,0,93,11,3435,708,165815,24067,2661.3333333333335,0.8093746763934999,5,141748,0.2275134997434735,0.21947486780131698,3182.944162496828,0.10667334418429948,1.3022201687104649,0,4.189533206309573
2023-03-27,49,15000,599,Employed,Bachelor,25,14894,48,Divorced,1,Mortgage,136,0.43602838780857617,3,0,0,Auto,0,92,18,124,236,462975,52112,1250.0,0.8925295296043338,6,410863,0.17390219521628683,0.15491603518942454,418.2321702641528,0.10871302957633892,0.44303131116239225,1,2.3454951106086335
2023-03-27,20,29640,589,Employed,Associate,0,11119,48,Married,0,Mortgage,253,0.4137193958556924,3,1,0,Auto,0,97,3,1738,124,20795,89197,2470.0,0.6462602920985782,4,8382,0.17882912514195112,0.16829819963306827,319.8610777204219,0.10238769728854714,0.23183370203173692,0,1.0739842429248334
2023-03-27,27,71927,455,Employed,Associate,5,15123,180,Widowed,1,Mortgage,408,0.3927705980816362,10,0,0,Education,0,100,27,3103,176,58103,10571,5993.916666666667,0.9631528463848328,4,47532,0.2899060095412527,0.25,322.95603850278,0.06805765996191217,0.12192930763609948,1,1.3563972299226128
2023-03-28,27,34061,537,Employed,Associate,5,22453,120,Single,3,Mortgage,443,0.3969042089955384,4,1,0,Education,0,99,12,4613,218,76238,68304,2838.4166666666665,0.6213251728743039,6,7934,0.2290048060127547,0.25,510.7899215363611,0.15601796143574093,0.3359105173725922,1,2.126448804439302
2023-03-31,51,173299,518,Employed,Bachelor,29,33759,12,Single,3,Rent,3612,0.3476393177383634,4,1,0,Other,0,96,3,13151,3443,200019,8235,14441.583333333334,0.7483477962090193,4,191784,0.20260675798717748,0.2095463975716468,3142.692999140784,0.25009376208088346,0.46769285267345645,1,1.7201908885960886
2023-04-01,60,72877,640,Employed,High School,40,20006,12,Single,2,Other,423,0.37385041356199034,3,2,0,Debt Consolidation,0,100,12,6173,766,113642,51849,6073.083333333333,0.9105439785622195,6,61793,0.14147595937282512,0.14567096024323725,1801.6236118597044,0.06964013774369247,0.36624845096402,1,1.6015677345704262
